-43,-48,-72,-49,-55,-19,-73,-86,-14,-81,-93,28,22,10,6,78,-44,23,26,39,-60,44,-67,-41,14,2,-24,32,50,87,-62,-6,69,-47,81,-3,-86,-16,-12,-94,38,39,84,-66,70,-46,86,20,74,100,74,-24,35,-17,38,2,-79,45,82,23,71,-27,-29,-40,72,77,-91,49,-36,99,-70,9,-21,-68,-49,1,78,-95,33,47,89,-95,-98,-42,-71,66,39,55,-45,-20,-52,43,75,-34,-75,13,12,82,25,-48,-65,-98,88,-44,56,-58,-42,-19,37,84,-15,93,100,24,-4,7,59,90,34,96,-52,27,-25,59,-56,-9,-27,-95,39,100,-2,-39,4,-76,97,-2,-30,-93,17,-26,-38,-12,-80,-82,-22,-12,-89,-81,-31,7,38,-43,-47,75,8,-39,-86,72,25,-56,73,78,19,46,8,-39,-83,21,68,-82,-97,2,38,35,-89,98,-81,-66,-44,10,77,-96,-12,-56,25,27,62,71,11,45,-83,-69,-72,-48,93,-91,88,34,38,-42,-14,98,19,-62,-24,-97,91,-96,-18,-14,-14,9,69,30,79,-18,9,-20,-18,42,-69,27,17,-82,87,-24,-10,-55,16,-28,-10,62,-31,55,-6,22,54,-95,97,1,-67,24,70,-35,56,-67,62,26,27,37,15,52,60,27,38,66,-21,-33,82,-89,67,-63,69,46,-77,-79,69,75,-86,-31,11,87,-18,-80,-18,96,-11,18,27,14,-78,-52,-66,12,78,-59,-85,-87,-31,-88,50,-92,6,-57,-93,11,43,98,31,-60,-59,100,-39,-55,-53,-72,-34,98,17,-56,-19,-83,-96,23,35,-12,75,21,46,-92,59,0,79,34,64,46,69,-96,-47,67,66,-14,-33,0,23,9,-53,-58,81,14,26,-81,13,50,99,60,-46,-80,39,-63,28,65,63,25,-38,47,66,-76,-82,68,80,-46,49,-54,-97,-23,-79,-31,35,76,-7,-71,76,-73,21,47,51,-18,56,-16,66,13,-12,1,47,99,39,-81,97,-63,13,-76,83,-81,93,-99,33,23,5,85,12,35,51,73,63,80,40,97,93,-61,83,0,-7,-40,-2,59,-70,42,-42,-78,8,-32,29,35,4,-45,59,93,-11,40,-13,-41,29,-94,16,-52,-37,73,70,97,70,-6,-76,-55,-42,-28,77,15,93,93,-56,93,11,-47,9,-42,-25,26,-21,92,53,-45,-17,16,-89,-3,4,-45,-92,-50,-24,-83,-32,100,63,-13,-26,-11,-70,32,15,76,42,-59,-43,54,7,-43,-62,15,-3,6,-66,37,44,7,-44,-58,-48,45,46,-66,31,3,11,-62,7,-75,85,62,-36,-95
-42,-89,-6,83,91,88,0,-54,46,43,92,66,11,-23,63,-47,58,6,-2,-95,94,-73,-77,-38,-50,-79,-63,74,-58,-66,-11,-63,35,-57,-64,-85,-90,-20,37,-93,-95,-92,-96,86,78,-92,-38,21,63,-29,96,-3,35,52,-84,61,94,-34,48,-16,38,71,98,-23,14,96,34,-32,-68,85,77,-77,-10,-26,-49,45,72,-41,12,11,10,50,-80,23,59,42,-71,-97,100,12,66,84,25,54,-81,-85,90,58,-78,-17,-10,54,11,-31,-41,78,-92,-85,-98,-33,-13,-46,-27,82,17,-100,-64,-79,-16,-94,-12,66,-41,-9,57,-22,-25,-46,-66,99,-61,99,79,-22,75,-87,-87,-39,-93,7,85,-46,-63,24,-8,-57,-23,40,12,33,-87,95,-75,0,48,31,50,69,83,22,41,-36,-61,-71,40,63,68,51,17,-89,82,49,-13,-7,67,-43,-30,90,-5,-32,-60,-48,8,96,-92,53,-20,20,-42,-76,-24,-99,-10,-17,-47,48,80,50,-21,95,-92,-46,-19,-60,39,95,-5,-55,64,41,-75,-62,99,3,-4,-70,-68,33,-88,37,0,-50,70,-45,-46,-70,58,32,0,-70,-98,-53,94,-21,-72,65,-43,-10,-16,21,48,-96,11,11,44,-22,21,7,80,51,-86,90,55,98,52,-59,16,39,-29,79,-43,-76,-63,13,-56,-43,90,-23,94,-70,-94,48,33,-43,100,-57,-73,80,88,80,97,-66,-17,85,15,-64,70,97,65,24,76,-81,25,61,-95,-94,-26,-25,11,93,-40,-28,-72,9,-67,-98,16,-66,15,34,9,95,-36,-87,-48,-52,-76,-22,58,16,95,44,81,56,76,-27,19,-26,46,-72,-31,70,-69,92,-33,4,44,73,9,44,-34,12,52,94,-50,83,93,-27,-39,-47,-30,20,64,8,-88,-2,66,-20,2,62,-64,-79,-14,-69,-7,-70,-1,4,30,-32,-97,-10,-41,-90,-97,-24,2,-66,-92,81,-43,85,-43,-90,91,91,-7,83,29,72,90,-18,-88,-92,-23,-92,-37,-5,76,-4,-11,71,-18,-71,-97,58,62,-81,-66,40,-1,48,8,-27,-36,8,-71,70,49,-95,49,48,6,-55,9,29,-15,44,26,77,9,13,15,-17,-96,-18,41,82,-55,78,-10,14,95,64,90,20,-46,-50,38,-5,-63,-8,-7,84,31,14,-20,12,-50,50,0,-3,44,84,11,-32,-24,2,-24,87,-82,-24,87,6,-46,56,-36,-10,-39,-62,93,-56,-95,-77,43,-57,-53,5,-90,-80,84,69,-6,81,57,36,-37,-10,9,-26,0,-37,-99,81,-80,-5,-51,15,47,-88,98,-44
53,74,-69,-54,76,94,-93,100,76,-26,3,94,-77,-41,8,-73,-34,-2,13,-27,31,-7,13,-37,68,-18,-29,46,-13,7,-70,-96,60,-91,-78,13,16,49,48,-50,93,45,-35,-70,-3,4,70,52,-16,-47,-26,-62,93,-78,46,58,-19,-91,-28,16,-85,99,-39,-53,19,-69,86,20,-27,-85,-45,-10,-22,-94,3,-11,23,55,83,-64,-45,-84,62,-95,-20,-8,61,42,-53,91,37,58,-59,-46,-36,-58,24,-54,17,-47,-90,18,63,-95,34,47,51,-30,96,-63,53,-49,-28,57,-65,44,-32,96,-89,-17,45,32,-14,-83,-34,-81,-77,17,12,-100,89,40,2,-22,59,-57,68,65,21,2,-60,17,-6,40,86,-24,-52,-1,-77,-20,-10,-55,-58,98,43,-70,72,-100,-61,11,99,87,54,31,41,53,-2,-24,-11,-15,-66,12,58,-84,-24,-100,-94,-10,61,82,-11,39,-40,-64,43,37,10,43,-59,-14,-3,30,58,-52,24,48,-83,31,99,97,98,96,71,-62,-34,77,77,-36,-65,-30,78,-71,-80,1,28,84,-82,65,54,60,-74,-59,-60,-27,28,93,-32,84,-8,-60,60,-75,17,0,56,-92,-32,-14,-61,-20,62,67,88,-16,-57,47,54,5,-10,-47,-56,4,83,-1,-71,15,67,-75,-46,57,51,-72,-75,-24,-93,-37,48,-17,57,34,-87,24,-62,-27,-38,-39,49,90,-59,76,74,-23,20,-10,-1,91,12,-41,-75,92,75,-53,86,-78,1,70,-22,69,45,-26,-54,61,72,46,64,-82,61,-27,51,-81,-79,-96,-54,-1,19,67,-72,-35,58,-47,-73,-32,17,1,85,-54,-62,-13,37,-92,-87,-76,80,75,51,78,77,9,-92,-49,-15,-96,30,58,-78,-39,95,-83,25,20,35,-78,56,-33,11,-86,-85,19,-93,37,42,100,-79,52,36,99,66,-16,22,-15,72,16,-47,55,65,-8,8,28,-37,56,-36,59,96,0,-39,61,-67,34,-31,37,61,-20,10,0,22,-34,-87,-58,-31,-53,-51,-93,-41,-36,-41,-55,-19,98,-92,9,-71,20,78,-70,60,-60,78,-91,92,-54,16,53,13,-18,52,-76,-85,-47,93,83,94,44,-95,7,64,63,-5,-41,58,-53,88,-88,57,18,30,87,47,-38,74,14,14,-39,-4,38,-26,77,-43,-77,-1,29,76,8,-88,-14,63,-94,-94,11,-76,42,-62,98,1,-81,73,74,84,-55,-24,87,-72,63,5,75,-54,59,-49,-40,-22,77,50,-97,12,-4,31,20,21,91,68,-52,77,12,-84,27,-94,-30,-52,64,8,43,-33,75
-2,-24,-14,70,-76,-21,51,36,-65,-23,-15,-56,-41,-18,-64,44,90,-99,37,-71,-79,93,-60,72,-51,-89,-3,52,-21,42,92,80,-70,54,85,96,72,34,-43,37,-87,5,87,100,73,-15,31,-15,40,63,45,30,8,77,-58,15,7,56,-5,-40,97,-96,-77,-88,64,70,-23,-25,84,-40,-86,6,31,-39,83,-82,-75,-21,-43,-43,4,-59,56,-44,-87,-100,-52,61,-88,-53,66,-10,-18,-62,-79,84,-30,10,-97,98,-97,-45,-87,-36,-50,-66,-20,84,28,11,-17,-22,69,-96,76,-32,33,4,9,11,60,-86,-92,39,-75,44,-44,-33,-94,-42,52,21,3,44,-67,-66,-74,20,87,-73,-89,-64,55,-96,-60,-3,65,48,69,-12,85,-35,-83,-43,91,-6,-9,19,-7,89,-26,71,-29,-7,70,45,-92,-12,79,-77,15,-24,-11,29,25,87,-19,95,-48,-27,-27,-33,58,26,-55,-77,-10,83,90,97,89,61,-62,-22,-94,-48,-72,-14,57,59,-43,-57,6,-67,80,-23,73,86,99,-25,-24,-78,-64,36,-57,26,-97,76,15,-90,45,-91,-48,1,61,98,62,14,-52,59,-76,82,66,-48,28,-99,85,87,64,-17,10,68,-5,53,-4,32,-88,-2,-28,56,-95,90,50,-57,-2,44,-34,-44,-62,92,84,1,30,-12,-73,-5,-99,18,-82,81,79,-28,-10,-19,-73,63,-77,-76,90,26,16,83,36,-21,-12,44,53,69,23,-24,15,99,-44,22,-88,-10,38,-39,100,41,-5,11,5,-75,-62,75,67,89,-58,-52,28,90,-15,12,14,-34,-39,32,-94,66,55,-83,-11,-85,-29,-72,-62,35,-45,-12,61,-89,17,95,47,95,-4,4,-84,-54,-5,-93,45,34,-73,-54,-74,79,19,15,99,-46,58,60,97,-20,65,-70,82,63,-7,-54,43,80,22,-40,-59,-48,52,-15,-19,47,-98,66,-11,-89,-83,90,59,76,-99,-59,77,-1,52,49,-91,16,-47,-22,-74,-13,42,-53,68,-29,25,-14,29,98,46,-31,40,-79,-37,-18,-96,-1,55,-80,97,-56,47,39,-61,66,28,21,-65,35,-8,8,2,66,25,-79,79,24,26,50,-13,-29,96,15,68,-14,-31,1,82,-63,-6,-55,-28,37,-1,79,-15,63,46,-81,62,52,-93,58,-20,71,-18,-2,65,-89,92,29,69,60,-67,-51,-97,-55,-16,82,80,55,47,80,43,-88,-100,-5,49,8,49,47,-34,83,-43,-62,-28,-20,-30,0,78,81,75,62,94,3,-42,-39,-29,49,41,82,-91,-39,-75,45,-46,16,40,-87,4,-17
76,-51,-37,84,5,-69,-56,99,-51,97,-97,8,-28,-8,-44,49,79,72,16,-5,-17,-83,-56,65,58,-29,-35,21,-47,-54,-75,5,41,-90,-74,87,-17,63,-66,-74,-84,75,22,-11,-7,90,-42,-52,-18,34,85,41,-35,19,-53,-26,-2,-13,-81,-87,-31,-12,68,-86,-59,-34,-20,53,95,2,-16,-68,82,-5,-57,91,93,40,69,27,-63,15,12,84,64,-80,16,-70,-66,-91,14,-45,-68,47,74,-32,33,95,64,18,-28,-5,41,-87,-30,10,18,-53,96,-68,-32,58,20,59,71,36,-34,-83,-88,46,17,-90,81,-17,61,-87,12,-49,-87,-24,26,-46,3,8,72,44,-70,-58,-33,60,90,90,100,31,8,-40,-52,2,44,-5,-18,22,98,10,91,35,-35,-31,55,45,83,-98,-33,-93,-81,55,15,45,-49,30,23,3,-47,47,-55,13,8,58,70,-39,-84,-8,-46,-4,43,-93,25,-93,62,99,53,-92,-83,11,33,-38,-6,12,97,-21,-2,49,94,-19,-13,-1,-94,-47,4,-98,-17,50,-78,-27,36,50,-81,-76,-41,9,-47,41,-23,21,72,-83,69,100,-12,30,-72,4,97,21,-72,13,-82,13,61,-74,-26,-65,-92,64,43,17,-91,2,56,-49,63,-64,58,31,-53,-53,90,-80,-78,84,28,-40,-76,99,60,-18,-99,-23,0,-13,-12,39,85,-3,-80,-96,56,93,20,87,-5,-46,-52,36,-56,-3,57,-62,36,25,-92,-18,7,-12,12,96,25,22,-86,-86,75,87,-42,-75,44,15,-55,93,60,5,-84,85,91,-52,-41,-39,-2,-47,41,50,-48,42,-60,-54,53,7,-40,-13,-51,96,24,64,94,81,81,54,-64,6,4,-15,-32,34,14,24,-16,65,-8,-37,-24,37,11,77,7,63,61,-69,-23,2,66,-74,-40,11,-46,-38,-92,36,66,-46,55,-50,43,17,31,-96,-76,100,30,41,-3,81,71,-43,73,40,-94,-32,64,-50,7,-12,38,3,-83,63,89,-98,-61,-43,33,61,-73,10,13,43,-92,-22,-64,-57,-95,-3,2,-27,-55,84,-62,32,-85,7,-100,-90,44,0,-80,-100,2,7,-29,-59,22,-49,-54,-68,6,95,76,13,26,84,-20,16,-18,20,69,11,-59,11,-76,65,79,-16,59,-97,22,-54,86,64,68,94,-76,-76,-20,56,28,35,48,-89,-30,100,-88,0,79,-71,-78,-12,96,23,-81,-49,-49,-55,-6,-19,-45,17,-77,-41,-75,21,45,-62,-95,11,16,-74,-47,68,81,-76,-92,-84,26,74,-23,-96,50,-62,33,-78,36,84,97,1
-43,-47,-90,69,61,23,-85,-11,95,-23,27,-97,-49,-44,86,-83,-69,25,-81,-29,31,63,-47,-100,-44,71,82,75,-97,-73,-15,-91,-88,80,-69,-85,-84,88,92,-80,93,83,55,-100,-28,24,99,-20,15,97,38,65,-47,88,19,-25,-30,75,-71,-35,-46,47,-14,-62,-53,30,75,-46,63,44,63,-61,-67,-28,10,63,-18,-29,-72,6,-74,-26,5,0,16,37,-18,-63,14,14,-17,-79,87,55,-66,-75,-33,-61,-27,55,-38,-6,-79,-67,75,-74,-2,-67,-70,-9,-23,-42,-50,-77,-43,26,48,95,-36,-52,99,-60,-88,-23,-48,-43,-77,-71,99,8,-61,-77,25,-5,-70,-3,-82,-98,5,-34,-83,-18,90,-88,-4,-44,82,-33,-26,-43,-70,-47,80,12,0,0,-75,28,1,-25,-22,-29,-38,18,27,-37,21,-25,35,46,74,-71,-84,68,-1,-88,74,-71,89,91,-60,64,80,70,79,-31,43,-8,62,-85,51,26,-22,-41,43,-45,42,17,14,-88,-41,31,-11,-89,89,76,90,44,45,8,68,4,-45,-26,26,10,12,11,30,45,69,-16,7,33,-47,-10,-47,-52,-52,82,-95,30,10,-51,53,-20,-6,43,-22,-39,-11,-58,-74,-1,65,-67,-89,-12,-75,62,-28,39,-92,13,-45,-75,-44,13,41,10,-70,-95,64,-34,-93,-100,48,10,58,-1,-58,-56,-11,0,67,78,14,-5,-44,-9,-69,-91,-23,-45,87,-41,-72,-67,-75,-83,0,-50,-40,-88,-21,43,-41,29,98,-92,-19,-86,48,27,-93,94,-35,-18,94,-71,-82,-58,75,9,18,-7,10,-71,49,73,38,-6,25,-45,38,10,-35,-85,-11,49,-62,14,-37,71,-11,61,62,13,76,64,-61,-26,4,-34,14,31,27,-45,94,72,-39,12,-15,-36,62,-42,-93,-58,83,8,-42,72,-48,5,-1,-29,-10,7,75,39,97,78,-82,-70,29,-62,34,-64,-29,32,14,-100,9,-42,-92,73,38,-69,-42,-88,85,-12,36,21,2,-55,96,-69,-93,-21,38,21,11,5,67,24,87,-32,-36,82,-18,-28,88,-92,19,15,92,97,-26,73,-86,74,73,-8,-11,-5,10,86,61,64,-60,-39,49,39,49,-80,46,59,47,-7,-98,53,-26,-80,68,33,92,100,90,19,-86,-29,-36,-36,74,11,5,-42,11,86,90,9,-92,-59,4,-62,-21,-72,54,-55,-3,5,57,61,-67,-75,65,53,-11,52,10,-44,-6,-85,-45,-48,92,12,-65,-61,67,96,89,-45,-36,46,-7,82,61,42,-30,36,-81,99,2,50,-29,85,96,89,-13,-62
87,-40,-18,6,57,-52,51,-22,-74,-65,24,-41,-53,48,98,-97,-10,79,-44,-17,-45,-67,54,-99,82,-83,-89,-98,-77,75,-31,-46,-56,35,-73,-51,-83,-51,-94,-17,-8,-90,-93,-82,-71,83,17,30,94,-58,-48,-66,-42,0,-22,87,-63,-69,94,19,37,79,16,-47,-47,-18,-4,-12,-76,-1,-84,-86,51,48,16,-12,58,-11,-1,-87,11,-59,98,76,7,-46,30,50,-55,43,99,-30,-51,4,69,-2,20,22,9,-38,0,26,40,58,-26,72,1,93,6,-34,-54,-30,-66,33,75,90,77,52,-6,65,-40,78,28,97,-79,41,-50,-57,99,-6,25,66,-86,-86,56,-73,99,57,52,-16,52,-52,87,-75,20,-46,31,-93,-9,88,36,63,75,-82,-60,-31,58,68,-92,-62,-55,-91,-91,-91,51,51,60,-65,-91,-73,74,37,-95,-59,-74,0,94,31,-66,50,33,-22,56,-73,78,-78,-63,96,-2,63,-3,-59,-27,27,8,-33,-72,85,25,-80,50,28,52,-18,93,-21,90,92,18,-20,16,-97,43,-96,95,17,64,-9,37,25,-78,-69,-48,-18,94,95,56,-32,-42,-95,-55,1,50,30,23,65,2,96,30,-62,75,-88,43,15,-71,11,-41,80,-34,-58,-23,-17,-54,39,37,40,76,43,86,-79,-6,-11,38,55,96,41,67,-25,-100,-10,-63,30,-87,-77,-48,38,63,49,-30,-54,72,-97,-30,38,-72,13,-63,-98,-84,92,65,-91,10,-47,13,68,-51,32,80,26,44,49,30,-70,-9,63,-56,81,-25,49,1,-15,55,-87,-77,91,8,-21,-72,72,72,86,74,-79,-75,-29,-95,60,63,43,-57,-22,59,-98,-24,-65,-75,72,60,-46,-56,-37,-63,58,-69,66,20,-63,-10,-25,-40,3,-85,-77,-41,3,35,-32,-34,84,-74,-85,-45,-28,-60,65,-76,77,28,-98,-61,33,-5,78,65,4,-29,26,-21,38,94,32,-73,33,5,57,24,90,-66,-21,-86,83,-4,-85,67,61,-97,13,27,73,-9,-54,-12,31,40,-57,26,-49,74,-15,68,-43,54,78,98,-34,-60,22,-3,62,59,-70,-54,26,32,-81,12,-7,-64,-3,34,79,48,-77,89,0,-80,-67,28,21,26,36,95,-75,-63,21,-9,2,-70,-43,99,-98,85,-50,89,71,-7,-83,-67,99,-96,-95,32,91,-81,-78,84,-65,-40,-35,-70,90,70,36,-11,-100,-58,71,82,82,-25,77,-8,75,58,55,-28,14,100,-18,-68,62,64,-69,-32,-54,-94,-71,78,44,-60,25,26,-15,-10,60,29,48,10,-49,-59,-33
46,20,71,96,83,-83,-61,-66,95,-5,-45,-84,21,-53,36,14,70,-11,-80,80,-40,16,62,-89,9,-89,-41,-69,-86,-75,-44,46,-95,-60,-57,79,-42,-99,45,22,-4,93,-52,-79,70,54,100,-69,-80,-10,37,-53,3,-44,-11,82,54,-54,84,8,-88,-86,84,-11,35,14,26,-62,-68,26,56,40,42,-72,-67,4,-29,-5,79,54,84,-90,15,-42,77,-91,82,51,-81,-72,-34,91,-2,-27,-88,-62,-72,29,-88,-36,-29,87,23,97,-4,83,-68,-81,-50,43,50,-34,6,30,-4,7,-89,45,-30,86,14,89,39,75,-63,-38,-93,85,69,-92,-28,85,83,-60,-18,43,-42,5,-28,23,65,85,36,91,84,-58,99,-58,-41,4,-20,-73,38,-32,64,-68,-60,81,-74,61,-20,94,92,-56,87,-94,-79,8,4,73,17,-62,-94,42,80,1,-88,-31,-30,100,-72,38,92,-24,-67,74,75,7,8,-24,42,81,56,-96,-61,-74,61,-63,1,37,4,44,-58,-100,9,48,52,86,-42,-4,-40,-74,66,11,20,-35,-4,19,77,54,-34,45,-38,-91,47,67,43,11,-63,-99,69,69,6,24,-16,-62,64,-35,-51,-40,83,73,-10,67,-52,-57,-11,-33,80,-87,88,-14,-60,-19,-87,49,80,-36,24,-90,82,30,29,56,85,-60,-99,63,67,-96,-72,-9,-16,-73,36,-63,11,88,-26,37,-87,-93,-13,43,-84,-36,-6,-74,-100,16,95,74,-32,82,-83,-54,-91,-9,-76,81,54,-34,24,55,-7,25,17,-17,15,8,-11,-64,43,-71,-77,-4,60,-14,-9,-43,-54,10,-75,-2,-97,67,-84,-3,99,-55,-35,20,11,10,47,-14,-67,77,-72,-65,27,30,94,-39,98,10,54,79,-28,13,60,-17,-18,1,-68,-45,-100,-63,4,84,63,-81,12,-67,15,81,36,-80,85,-59,15,68,75,-82,48,-94,-39,72,-76,74,59,83,-71,-27,3,32,65,51,57,-46,-96,-99,84,27,-45,-5,5,-54,-73,-19,-86,47,90,40,24,30,-51,54,47,-1,-47,83,62,-30,-41,-20,10,5,-70,12,-18,-96,-12,-94,18,-18,-58,-59,-19,9,94,26,54,-46,30,36,-73,55,78,-49,-100,-19,-45,-73,48,-5,-69,-77,78,-3,45,-24,93,64,74,3,5,7,10,-91,94,-15,-73,1,54,-16,96,-4,-9,29,46,85,-25,-9,60,16,0,-77,-10,-67,46,18,66,88,70,2,-81,-27,15,98,-93,66,-87,-68,-8,32,-24,2,-78,54,3,-88,79,36,87,-3,-75,-94,56,-70,-57,-92
31,-24,64,18,66,-100,55,-94,30,55,49,71,39,-100,-26,-4,90,70,-28,67,37,-2,23,57,31,-13,-36,-93,73,13,-80,26,73,-11,13,77,92,80,77,-71,-82,43,-10,92,90,-74,79,40,43,47,73,17,-57,54,60,-61,23,-2,16,-85,83,-86,32,32,-22,91,96,3,70,31,67,-77,3,65,-57,-25,-23,49,-62,97,75,-5,32,19,95,-39,64,-88,-79,14,-44,13,88,-98,43,58,61,-14,13,-81,57,-26,-25,58,-37,-48,-70,-87,-53,-55,36,-10,42,-89,-25,7,11,-85,68,-46,-75,-84,-43,47,-19,-50,0,29,-3,-43,-1,45,6,15,-30,-40,30,-81,91,56,-67,21,95,34,61,95,62,64,66,-17,16,17,62,36,-2,-93,36,15,56,41,-92,42,79,-88,-66,78,-19,-90,-71,34,-25,-24,26,-93,-98,7,53,-91,70,40,37,-13,29,-59,44,43,21,62,-72,57,-22,-14,22,-73,-88,26,11,-73,-22,-66,-85,-3,-69,96,30,-73,-57,5,-17,-28,42,39,-23,-88,-50,-57,-12,46,80,81,-4,-64,26,-70,-42,5,27,-93,-53,-24,32,63,-18,71,12,31,-46,4,-10,38,-70,91,-91,66,6,60,88,-20,84,-24,-94,79,86,76,-88,91,42,-12,-41,10,-64,-37,85,33,82,49,73,-83,-24,-89,1,-36,51,93,-18,-64,84,-71,-12,6,-78,-33,47,52,-34,-24,-59,30,87,67,54,1,73,-61,12,-95,-73,54,-17,-82,76,-10,47,37,84,-93,-23,88,96,92,-40,-31,43,36,24,61,-24,-72,79,79,34,-28,-95,23,-31,-19,-72,-67,-53,83,-59,-55,17,-97,-91,61,-51,6,-20,-54,69,-17,74,100,-48,-4,-82,71,88,76,-11,-14,-32,36,-73,23,0,-76,95,84,-42,3,-51,-86,19,-64,-66,75,-51,-75,-95,23,-93,-39,-82,-47,36,42,64,74,23,-4,-76,-49,-61,54,-10,-16,-44,64,-46,54,38,14,-82,-93,93,-70,-36,37,-13,-67,-78,2,-95,-73,-93,-82,-47,84,-81,87,88,-9,-68,7,-94,-72,22,48,48,-10,-62,78,46,-45,-61,-53,7,-72,86,94,49,-73,-16,-42,-24,54,-30,-31,-70,-55,17,-32,12,29,49,-40,-32,-42,-44,-20,72,99,-30,-65,14,68,23,94,24,1,-88,78,78,-88,-72,-59,41,24,-76,-30,27,-81,65,99,-93,-45,26,18,0,-98,-48,-19,13,-84,-59,-82,-99,32,-16,-7,-4,61,-26,-8,10,56,-2,-23,81,82,59,-5,-17,-44,20,-97,-27,15,66,50
-2,-82,65,-83,64,-22,-51,-46,29,84,77,-81,-66,-73,-23,-89,1,-24,-68,29,50,-35,-24,43,-41,-8,-73,19,-51,13,-99,-62,-4,52,-72,-100,52,40,-94,88,-96,54,19,67,92,-80,-57,65,-64,-37,81,22,91,51,30,26,53,-50,-14,-37,8,1,-61,27,92,-8,-91,68,54,11,-37,45,-23,-15,44,-96,-48,16,15,81,29,-38,-29,89,-68,-66,15,64,-39,-54,-66,74,47,-48,64,-71,-37,99,-47,18,85,-21,12,87,64,14,6,67,68,-5,-40,34,-24,75,-95,-93,65,-79,18,-56,-24,-54,87,86,75,-4,40,-37,70,-5,43,57,-88,34,48,-14,31,78,-6,-38,98,40,85,-13,17,-56,92,24,74,-78,-12,-19,25,-12,86,-85,-73,4,-58,84,-54,11,12,50,94,85,-80,-31,-64,-74,-71,-23,-63,-52,8,-61,26,29,-93,-39,-16,43,-77,-36,14,16,95,36,41,-18,-65,-41,-84,-1,11,44,38,65,-87,-20,17,-30,-19,-5,68,-49,-20,64,-86,-58,38,-78,98,-9,87,41,37,81,-12,79,-30,-59,86,70,-16,-13,-96,-89,8,55,46,-58,57,32,-49,84,-5,-74,-19,-33,89,29,-55,88,50,5,62,-6,20,-81,-49,-66,52,-4,-29,38,9,10,-30,21,45,2,17,71,-9,58,-45,-44,60,5,-6,44,1,23,-23,14,-66,-86,95,-6,-41,36,92,-51,31,-66,-48,-87,-4,-43,97,-57,-56,6,-2,16,74,90,-31,3,-35,0,-87,18,18,68,-35,2,-15,-55,56,36,-95,-82,57,-16,8,90,-64,16,54,21,42,39,12,-28,-86,13,-13,91,-58,52,59,29,-62,-29,-60,-98,45,-39,38,-80,42,-47,15,-42,17,10,32,10,-36,-2,-59,-10,-90,68,100,-64,-56,-14,20,-73,-2,42,69,-46,-78,100,9,-43,-92,-64,-43,-56,89,-16,-21,-1,-89,40,82,92,17,64,64,-81,70,91,-27,32,59,-27,-64,12,21,-42,-14,-59,88,-33,76,-85,30,-84,-93,3,-5,-68,0,-36,-57,-71,22,-23,-31,-8,-86,-54,13,80,-23,17,-23,-39,-95,6,-26,44,-93,-25,-62,67,32,70,89,-33,95,-98,36,56,6,-26,-94,59,-39,10,-68,96,-12,93,-13,47,-74,-75,1,-5,90,5,77,52,93,85,71,-43,-82,-24,-7,38,-21,29,-37,-42,-58,45,-21,27,67,87,10,-57,-85,-69,45,47,-95,-68,78,42,51,43,77,-21,-7,-94,99,-52,55,4,-86,-19,-71,0,81,95,52,10,-98,44,-87,28,-95,83
